Precinct,Burud_Pct,Rehmet_Pct,Dem_Vote_Change,Hancock_Pct,Wambsganss_Pct,Margin_2022,Margin_2026,Margin_Shift,hisp,nanglo,total,pct_hisp,pct_nonwhite,Shift_Direction,Shift_Code
3398,37.40831295843521,51.79282868525896,14.38451572682375,62.59168704156479,48.20717131474104,-25.18337408312958,3.5856573705179215,28.7690314536475,509,898,2566,0.19836321122369446,0.34996102883865937,Shift to Democrats,1
3406,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3409,0.0,0,0.0,100.0,0,-100.0,0,100.0,130,151,201,0.6467661691542289,0.7512437810945274,No Change,0
3417,42.91217257318952,64.0506329113924,21.138460338202876,57.08782742681048,35.949367088607595,-14.175654853620955,28.101265822784804,42.27692067640576,890,2125,4562,0.19508987286277948,0.46580447172292855,Shift to Democrats,1
3422,29.23272035510463,42.097264437689965,12.864544082585336,70.76727964489538,57.90273556231003,-41.53455928979075,-15.805471124620063,25.729088165170687,384,1394,3754,0.10229088971763452,0.37133724027703785,Shift to Democrats,1
3433,31.619537275064268,44.89795918367347,13.278421908609204,68.38046272493573,55.10204081632652,-36.76092544987146,-10.20408163265305,26.556843817218407,83,191,839,0.09892729439809297,0.22765196662693682,Shift to Democrats,1
3447,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3465,42.0773714891362,64.27378964941569,22.196418160279492,57.9226285108638,35.72621035058431,-15.845257021727605,28.54757929883138,44.392836320558985,1513,2913,6551,0.2309571057853763,0.444664936650893,Shift to Democrats,1
3470,38.88888888888889,33.33333333333333,-5.555555555555564,61.111111111111114,66.66666666666666,-22.22222222222222,-33.33333333333333,-11.111111111111107,94,148,267,0.352059925093633,0.5543071161048689,Shift to Republicans,-1
3471,27.823920265780732,44.05737704918033,16.2334567833996,72.17607973421927,55.942622950819676,-44.35215946843854,-11.885245901639344,32.4669135667992,196,468,2303,0.0851063829787234,0.2032132001736865,Shift to Democrats,1
3486,36.64468260511129,60.122699386503065,23.478016781391773,63.35531739488871,39.87730061349693,-26.710634789777416,20.245398773006137,46.95603356278355,1018,2371,6496,0.15671182266009853,0.36499384236453203,Shift to Democrats,1
3500,25.179856115107913,40.0,14.820143884892087,74.82014388489209,60.0,-49.64028776978418,-20.0,29.64028776978418,84,164,688,0.12209302325581395,0.23837209302325582,Shift to Democrats,1
3502,22.24334600760456,36.64459161147903,14.401245603874468,77.75665399239544,63.35540838852097,-55.513307984790885,-26.71081677704194,28.802491207748943,150,321,1948,0.07700205338809035,0.16478439425051336,Shift to Democrats,1
3507,40.456273764258555,60.391198044009776,19.934924279751222,59.543726235741445,39.60880195599022,-19.08745247148289,20.78239608801956,39.86984855950245,1028,1715,4311,0.23845975411737416,0.39781953143122245,Shift to Democrats,1
3509,38.46153846153847,54.179566563467496,15.718028101929029,61.53846153846154,45.82043343653251,-23.076923076923073,8.359133126934985,31.436056203858058,771,1318,3483,0.22136089577950044,0.3784094171691071,Shift to Democrats,1
3517,46.67300380228137,54.340836012861736,7.6678322105803645,53.326996197718636,45.659163987138264,-6.653992395437264,8.681672025723472,15.335664421160736,837,2408,4753,0.1760993057016621,0.5066273932253313,Shift to Democrats,1
3526,30.54892601431981,39.94565217391305,9.396726159593236,69.4510739856802,60.05434782608695,-38.902147971360385,-20.108695652173907,18.79345231918648,109,448,1642,0.06638246041412911,0.2728380024360536,Shift to Democrats,1
3527,33.14028314028314,47.04861111111111,13.908327970827969,66.85971685971685,52.951388888888886,-33.71943371943372,-5.902777777777779,27.816655941655938,486,934,3522,0.13798977853492334,0.26519023282226006,Shift to Democrats,1
3529,32.13644524236984,47.638326585695005,15.501881343325167,67.86355475763017,52.36167341430499,-35.72710951526033,-4.723346828609984,31.003762686650347,259,1522,3891,0.0665638653302493,0.39115908506810587,Shift to Democrats,1
3538,35.61470215462611,46.367112810707454,10.752410656081345,64.38529784537388,53.632887189292546,-28.770595690747776,-7.265774378585093,21.504821312162683,501,1826,5453,0.09187603154227031,0.33486154410416286,Shift to Democrats,1
3545,29.65079365079365,37.735849056603776,8.085055405810127,70.34920634920636,62.264150943396224,-40.69841269841271,-24.52830188679245,16.170110811620262,247,928,3280,0.07530487804878049,0.28292682926829266,Shift to Democrats,1
3552,45.39722572509458,64.36285097192224,18.965625246827663,54.60277427490542,35.63714902807775,-9.205548549810842,28.72570194384449,37.931250493655334,1245,3258,6224,0.20003213367609254,0.5234575835475579,Shift to Democrats,1
3554,27.419354838709676,46.87898089171975,19.459626053010073,72.58064516129032,53.12101910828025,-45.16129032258064,-6.242038216560502,38.91925210602014,355,956,3978,0.08924082453494218,0.24032176973353445,Shift to Democrats,1
3558,28.71956717763751,41.073271413828685,12.353704236191174,71.2804328223625,58.92672858617131,-42.560865644724984,-17.853457172342623,24.70740847238236,332,1211,4618,0.07189259419662192,0.26223473365093114,Shift to Democrats,1
3560,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3567,31.82214472537053,47.151898734177216,15.329754008806685,68.17785527462948,52.84810126582279,-36.355710549258944,-5.696202531645575,30.65950801761337,336,835,2173,0.15462494247583985,0.38426138978370916,Shift to Democrats,1
3570,39.872068230277186,59.452736318407965,19.58066808813078,60.12793176972282,40.547263681592035,-20.255863539445635,18.90547263681593,39.161336176261564,1010,2570,5565,0.18149146451033243,0.4618149146451033,Shift to Democrats,1
3575,,0,,,0,,0,,2,9,12,0.16666666666666666,0.75,Shift to Republicans,-1
3579,25.728155339805824,41.73913043478261,16.010975094976786,74.27184466019418,58.26086956521739,-48.54368932038835,-16.52173913043478,32.02195018995357,102,313,1212,0.08415841584158416,0.25825082508250824,Shift to Democrats,1
3580,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3582,7.142857142857142,0.0,-7.142857142857142,92.85714285714286,100.0,-85.71428571428572,-100.0,-14.285714285714278,32,62,108,0.2962962962962963,0.5740740740740741,Shift to Republicans,-1
3583,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3584,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3585,,0,,,0,,0,,9,23,31,0.2903225806451613,0.7419354838709677,Shift to Republicans,-1
3590,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3624,34.67336683417086,45.94594594594595,11.272579111775094,65.32663316582915,54.054054054054056,-30.653266331658294,-8.108108108108105,22.54515822355019,23,325,568,0.040492957746478875,0.5721830985915493,Shift to Democrats,1
3626,26.104417670682732,40.229885057471265,14.125467386788532,73.89558232931726,59.77011494252874,-47.79116465863453,-19.540229885057478,28.25093477357705,64,203,1031,0.06207565470417071,0.19689621726479145,Shift to Democrats,1
3637,50.04095004095004,72.62247838616715,22.58152834521711,49.95904995904996,27.37752161383285,0.08190008190007347,45.24495677233429,45.16305669043422,928,2378,4461,0.20802510647836808,0.5330643353508182,Shift to Democrats,1
3646,39.32980599647266,60.526315789473685,21.196509793001027,60.670194003527335,39.473684210526315,-21.340388007054678,21.05263157894737,42.39301958600205,1121,2385,6000,0.18683333333333332,0.3975,Shift to Democrats,1
3647,40.96938775510204,62.85310734463276,21.88371958953072,59.03061224489796,37.14689265536723,-18.06122448979592,25.70621468926553,43.76743917906145,997,2745,6657,0.14976716238545892,0.41234790446146913,Shift to Democrats,1
3648,35.311284046692606,56.5406976744186,21.229413627725997,64.6887159533074,43.4593023255814,-29.377431906614788,13.081395348837205,42.45882725545199,1017,2482,6198,0.16408518877057116,0.4004517586318167,Shift to Democrats,1
3653,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3654,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3661,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3664,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3665,10.0,50.0,40.0,90.0,50.0,-80.0,0.0,80.0,8,10,21,0.38095238095238093,0.47619047619047616,Shift to Democrats,1
3667,40.625,58.82352941176471,18.19852941176471,59.375,41.17647058823529,-18.75,17.64705882352942,36.39705882352942,16,76,180,0.08888888888888889,0.4222222222222222,Shift to Democrats,1
3668,30.672268907563026,49.42528735632184,18.753018448758812,69.32773109243698,50.57471264367817,-38.655462184873954,-1.1494252873563298,37.506036897517625,60,142,506,0.11857707509881422,0.28063241106719367,Shift to Democrats,1
3669,50.0,100.0,50.0,50.0,0.0,0.0,100.0,100.0,2,6,11,0.18181818181818182,0.5454545454545454,Shift to Democrats,1
3671,26.199261992619927,42.78846153846153,16.589199545841605,73.80073800738008,57.21153846153846,-47.60147601476015,-14.423076923076927,33.178399091683225,137,268,1251,0.10951239008792965,0.21422861710631494,Shift to Democrats,1
3695,38.059701492537314,64.53382084095064,26.474119348413325,61.940298507462686,35.46617915904936,-23.88059701492537,29.06764168190128,52.94823869682665,644,1452,3963,0.1625031541761292,0.3663890991672975,Shift to Democrats,1
3696,37.745740498034074,56.640625,18.894884501965926,62.254259501965926,43.359375,-24.508519003931852,13.28125,37.78976900393185,1629,3049,7181,0.22684862832474587,0.4245926751148865,Shift to Democrats,1
3698,41.98813056379822,63.25966850828729,21.27153794448907,58.01186943620178,36.74033149171271,-16.023738872403555,26.519337016574582,42.54307588897814,1124,2685,5856,0.1919398907103825,0.45850409836065575,Shift to Democrats,1
3700,37.417530631479735,58.51851851851851,21.100987887038777,62.582469368520265,41.48148148148148,-25.16493873704053,17.03703703703703,42.20197577407756,915,1912,4655,0.19656283566058003,0.41074113856068745,Shift to Democrats,1
3709,39.37823834196891,52.76595744680851,13.387719104839597,60.62176165803109,47.23404255319149,-21.24352331606218,5.531914893617014,26.775438209679194,432,856,2285,0.18905908096280089,0.374617067833698,Shift to Democrats,1
3716,33.23615160349854,51.58562367864693,18.34947207514839,66.76384839650146,48.41437632135307,-33.52769679300292,3.171247357293865,36.69894415029678,375,983,3239,0.11577647422043841,0.30348873108984253,Shift to Democrats,1
3720,20.23731048121292,37.755102040816325,17.517791559603406,79.76268951878708,62.244897959183675,-59.52537903757417,-24.48979591836735,35.03558311920682,221,496,2788,0.07926829268292683,0.17790530846484937,Shift to Democrats,1
3725,36.171761280931584,52.981651376146786,16.809890095215202,63.82823871906841,47.018348623853214,-27.656477438136825,5.963302752293572,33.6197801904304,736,1394,3806,0.19337887545980031,0.36626379400945874,Shift to Democrats,1
3728,33.05084745762712,47.59450171821305,14.543654260585932,66.94915254237289,52.40549828178695,-33.898305084745765,-4.8109965635738945,29.08730852117187,270,1772,3974,0.06794162053346754,0.4458983392048314,Shift to Democrats,1
3729,52.121212121212125,72.72727272727273,20.60606060606061,47.878787878787875,27.27272727272727,4.242424242424249,45.45454545454547,41.21212121212122,1,3,6,0.16666666666666666,0.5,Shift to Democrats,1
3732,22.39685658153242,43.86422976501306,21.46737318348064,77.60314341846758,56.13577023498695,-55.20628683693516,-12.271540469973893,42.93474636696127,458,664,2691,0.17019695280564845,0.24674842066146413,Shift to Democrats,1
3750,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
3822,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4006,76.04395604395604,92.37288135593221,16.328925311976164,23.956043956043956,7.627118644067797,52.08791208791209,84.74576271186442,32.65785062395233,348,1032,1877,0.18540223761321256,0.5498135322322856,Shift to Democrats,1
4016,53.04259634888439,78.94736842105263,25.904772072168242,46.95740365111562,21.052631578947366,6.085192697768768,57.89473684210526,51.80954414433649,296,548,2016,0.14682539682539683,0.2718253968253968,Shift to Democrats,1
4017,74.30555555555556,90.34749034749035,16.041934791934793,25.694444444444443,9.652509652509652,48.611111111111114,80.6949806949807,32.083869583869586,6769,8488,9380,0.7216417910447761,0.9049040511727079,Shift to Democrats,1
4018,26.69683257918552,47.76119402985074,21.06436145066522,73.30316742081448,52.23880597014925,-46.60633484162895,-4.477611940298509,42.12872290133044,744,947,2130,0.3492957746478873,0.44460093896713615,Shift to Democrats,1
4020,39.76083707025411,56.34517766497462,16.58434059472051,60.239162929745895,43.65482233502538,-20.478325859491783,12.690355329949242,33.168681189441024,1341,1949,3962,0.33846542150429076,0.49192327107521455,Shift to Democrats,1
4042,36.007827788649706,58.19672131147541,22.1888935228257,63.992172211350294,41.80327868852459,-27.984344422700588,16.393442622950815,44.3777870456514,1817,2428,3466,0.5242354298903635,0.7005193306405078,Shift to Democrats,1
4044,30.589849108367627,58.0246913580247,27.43484224965707,69.41015089163237,41.9753086419753,-38.82030178326474,16.049382716049394,54.86968449931413,1337,2297,4654,0.28727975934679845,0.4935539321014181,Shift to Democrats,1
4045,25.963360707517374,40.0,14.036639292482626,74.03663929248263,60.0,-48.07327858496526,-20.0,28.07327858496526,450,729,3455,0.13024602026049203,0.21099855282199712,Shift to Democrats,1
4046,21.722846441947567,32.72251308900523,10.999666647057666,78.27715355805243,67.27748691099477,-56.554307116104866,-34.554973821989535,21.99933329411533,500,856,4120,0.12135922330097088,0.20776699029126214,Shift to Democrats,1
4047,18.47345132743363,27.705627705627705,9.232176378194076,81.52654867256636,72.2943722943723,-63.053097345132734,-44.58874458874459,18.464352756388145,813,1243,5972,0.13613529805760213,0.20813797722705962,Shift to Democrats,1
4048,74.09326424870466,88.88888888888889,14.79562464018423,25.906735751295333,11.11111111111111,48.18652849740933,77.77777777777777,29.591249280368444,1857,1996,2135,0.8697892271662764,0.9348946135831382,Shift to Democrats,1
4050,80.26315789473685,90.07633587786259,9.81317798312574,19.736842105263158,9.923664122137405,60.52631578947369,80.15267175572518,19.626355966251488,3509,4283,4648,0.7549483648881239,0.9214716006884681,Shift to Democrats,1
4051,0.0,0,0.0,100.0,0,-100.0,0,100.0,13,18,23,0.5652173913043478,0.782608695652174,No Change,0
4053,37.5,58.42696629213483,20.92696629213483,62.5,41.57303370786517,-25.0,16.853932584269657,41.85393258426966,770,991,2223,0.346378767431399,0.44579397210976157,Shift to Democrats,1
4057,55.419222903885476,72.32704402515722,16.907821121271745,44.580777096114524,27.67295597484277,10.838445807770952,44.654088050314456,33.815642242543504,132,308,955,0.1382198952879581,0.3225130890052356,Shift to Democrats,1
4060,73.71601208459214,91.53046062407132,17.814448539479187,26.283987915407852,8.469539375928678,47.43202416918429,83.06092124814265,35.62889707895836,1022,1444,3210,0.318380062305296,0.44984423676012464,Shift to Democrats,1
4065,23.809523809523807,29.227053140096622,5.417529330572815,76.19047619047619,70.77294685990339,-52.38095238095238,-41.54589371980676,10.835058661145617,835,1109,3937,0.21209042418084836,0.28168656337312675,Shift to Democrats,1
4067,73.6470588235294,88.0503144654088,14.403255641879397,26.35294117647059,11.949685534591195,47.29411764705881,76.1006289308176,28.806511283758795,2742,2814,3006,0.9121756487025948,0.936127744510978,Shift to Democrats,1
4068,67.46031746031747,93.16239316239316,25.70207570207569,32.53968253968254,6.837606837606838,34.92063492063493,86.32478632478632,51.404151404151385,3567,3701,3900,0.9146153846153846,0.948974358974359,Shift to Democrats,1
4069,23.809523809523807,40.44665012406948,16.63712631454567,76.19047619047619,59.553349875930515,-52.38095238095238,-19.106699751861036,33.27425262909134,350,655,2438,0.1435602953240361,0.2686628383921247,Shift to Democrats,1
4073,44.09090909090909,54.54545454545454,10.454545454545446,55.90909090909091,45.45454545454545,-11.818181818181813,9.090909090909086,20.9090909090909,425,855,1241,0.3424657534246575,0.6889605157131345,Shift to Democrats,1
4077,62.16216216216216,73.63636363636363,11.474201474201465,37.83783783783784,26.36363636363636,24.324324324324323,47.272727272727266,22.948402948402943,90,106,339,0.26548672566371684,0.31268436578171094,Shift to Democrats,1
4086,31.603229527104958,51.31578947368421,19.712559946579255,68.39677047289504,48.68421052631579,-36.793540945790085,2.631578947368425,39.42511989315851,209,367,2872,0.07277158774373259,0.12778551532033428,Shift to Democrats,1
4087,78.48101265822784,95.23809523809523,16.757082579867387,21.518987341772153,4.761904761904762,56.96202531645569,90.47619047619047,33.51416515973478,1358,1397,1503,0.9035262807717898,0.929474384564205,Shift to Democrats,1
4091,31.759656652360512,45.73002754820937,13.970370895848859,68.24034334763948,54.269972451790636,-36.48068669527897,-8.539944903581265,27.940741791697704,1699,2001,4605,0.3689467969598263,0.43452768729641694,Shift to Democrats,1
4092,77.73584905660378,96.1038961038961,18.368047047292322,22.264150943396228,3.896103896103896,55.47169811320755,92.20779220779221,36.73609409458466,2617,2672,2798,0.9353109363831308,0.9549678341672623,Shift to Democrats,1
4093,75.23992322456814,94.26751592356688,19.02759269899873,24.760076775431862,5.7324840764331215,50.47984644913628,88.53503184713375,38.05518539799747,4816,4956,5273,0.9133320690309122,0.939882419874834,Shift to Democrats,1
4096,70.1470588235294,82.41758241758241,12.270523594053003,29.852941176470587,17.582417582417584,40.29411764705882,64.83516483516482,24.541047188106,306,464,1420,0.21549295774647886,0.3267605633802817,Shift to Democrats,1
4101,56.53923541247485,79.1044776119403,22.565242199465445,43.460764587525155,20.8955223880597,13.078470824949697,58.208955223880594,45.130484398930896,2242,2717,3357,0.6678582067322014,0.8093535895144475,Shift to Democrats,1
4102,50.71633237822349,63.829787234042556,13.113454855819064,49.28366762177651,36.17021276595745,1.4326647564469823,27.659574468085104,26.226909711638122,2254,2618,3520,0.6403409090909091,0.74375,Shift to Democrats,1
4110,72.65625,91.77215189873418,19.11590189873418,27.34375,8.227848101265822,45.3125,83.54430379746836,38.23180379746836,1837,1863,2063,0.8904507998061076,0.9030538051381484,Shift to Democrats,1
4113,35.46511627906977,51.61290322580645,16.14778694673668,64.53488372093024,48.38709677419355,-29.06976744186047,3.225806451612897,32.29557389347337,673,1161,2506,0.2685554668794892,0.4632881085395052,Shift to Democrats,1
4115,16.78832116788321,29.411764705882355,12.623443537999144,83.21167883211679,70.58823529411765,-66.42335766423358,-41.1764705882353,25.24688707599828,39,92,743,0.052489905787348586,0.12382234185733512,Shift to Democrats,1
4116,44.98546511627907,60.2996254681648,15.314160351885725,55.014534883720934,39.70037453183521,-10.029069767441861,20.59925093632959,30.62832070377145,226,497,2603,0.08682289665770265,0.19093353822512485,Shift to Democrats,1
4121,37.95233892321271,63.51791530944625,25.565576386233545,62.047661076787286,36.48208469055375,-24.09532215357458,27.035830618892504,51.13115277246708,2434,2675,4742,0.513285533530156,0.5641079713201181,Shift to Democrats,1
4122,71.93396226415094,87.28323699421965,15.349274730068714,28.066037735849058,12.716763005780345,43.86792452830188,74.5664739884393,30.69854946013742,5196,5389,5837,0.8901833133458968,0.9232482439609389,Shift to Democrats,1
4123,71.30242825607064,91.55844155844156,20.256013302370917,28.697571743929362,8.441558441558442,42.60485651214128,83.11688311688312,40.512026604741834,5013,5116,5406,0.9273029966703663,0.9463559008509064,Shift to Democrats,1
4124,55.56962025316455,78.15533980582524,22.585719552660684,44.43037974683544,21.844660194174757,11.13924050632911,56.31067961165048,45.17143910532137,330,465,1389,0.23758099352051837,0.3347732181425486,Shift to Democrats,1
4125,46.666666666666664,66.0,19.333333333333336,53.333333333333336,34.0,-6.666666666666671,32.0,38.66666666666667,1127,1221,1759,0.640704945992041,0.694144400227402,Shift to Democrats,1
4128,36.34894991922455,48.0,11.651050080775448,63.65105008077544,52.0,-27.30210016155089,-4.0,23.30210016155089,2125,2942,6407,0.3316684875916966,0.4591852661151865,Shift to Democrats,1
4137,40.289256198347104,61.14457831325302,20.855322114905917,59.71074380165289,38.855421686746986,-19.421487603305785,22.289156626506035,41.71064422981182,189,318,1865,0.10134048257372655,0.17050938337801608,Shift to Democrats,1
4138,37.72241992882562,57.95454545454546,20.232125525719837,62.27758007117438,42.04545454545455,-24.555160142348754,15.909090909090914,40.46425105143967,1850,1961,2734,0.6766642282370153,0.7172640819312363,Shift to Democrats,1
4141,40.66130473637176,55.714285714285715,15.052980977913954,59.33869526362824,44.285714285714285,-18.677390527256478,11.42857142857143,30.105961955827908,2333,4793,7771,0.30021876206408443,0.6167803371509458,Shift to Democrats,1
4144,34.13516609392898,53.896103896103895,19.760937802174915,65.86483390607101,46.103896103896105,-31.729667812142033,7.79220779220779,39.52187560434982,725,1071,2585,0.2804642166344294,0.41431334622823984,Shift to Democrats,1
4159,35.854765506807865,56.395348837209305,20.54058333040144,64.14523449319213,43.604651162790695,-28.29046898638427,12.79069767441861,41.08116666080288,2240,2927,4182,0.5356288857006217,0.6999043519846964,Shift to Democrats,1
4162,55.00000000000001,81.25,26.249999999999993,45.0,18.75,10.000000000000007,62.5,52.49999999999999,1387,1638,1948,0.7120123203285421,0.8408624229979466,Shift to Democrats,1
4178,39.130434782608695,56.22489959839358,17.09446481578488,60.86956521739131,43.77510040160642,-21.739130434782616,12.449799196787154,34.18892963156977,1318,2594,5816,0.2266162310866575,0.44601100412654743,Shift to Democrats,1
4191,33.38607594936709,49.664429530201346,16.278353580834256,66.61392405063292,50.33557046979866,-33.22784810126583,-0.6711409395973149,32.55670716166851,953,1317,2453,0.38850387280880555,0.5368935996738687,Shift to Democrats,1
4202,48.57142857142857,76.41025641025641,27.83882783882784,51.42857142857142,23.589743589743588,-2.857142857142854,52.82051282051282,55.67765567765567,2624,2781,3950,0.6643037974683544,0.7040506329113924,Shift to Democrats,1
4204,37.553648068669524,59.067357512953365,21.51370944428384,62.44635193133047,40.932642487046635,-24.892703862660944,18.13471502590673,43.027418888567674,2476,3868,7905,0.3132194813409235,0.48931056293485137,Shift to Democrats,1
4218,40.58252427184466,59.44055944055944,18.85803516871478,59.417475728155345,40.55944055944056,-18.834951456310684,18.88111888111888,37.716070337429564,2085,2409,3322,0.627633955448525,0.7251655629139073,Shift to Democrats,1
4222,44.97607655502392,70.17543859649122,25.199362041467296,55.02392344497608,29.82456140350877,-10.047846889952154,40.35087719298245,50.398724082934606,1479,1654,2420,0.6111570247933884,0.6834710743801653,Shift to Democrats,1
4231,75.60975609756098,90.41916167664671,14.809405579085734,24.390243902439025,9.580838323353294,51.21951219512195,80.83832335329342,29.618811158171468,4152,4489,4744,0.8752107925801011,0.946247892074199,Shift to Democrats,1
4232,47.18640093786635,71.06227106227107,23.875870124404713,52.81359906213364,28.93772893772894,-5.627198124267288,42.124542124542124,47.75174024880941,1223,2076,3425,0.35708029197080293,0.6061313868613138,Shift to Democrats,1
4234,37.74798927613941,59.972862957937586,22.22487368179818,62.252010723860586,40.027137042062414,-24.50402144772118,19.945725915875173,44.44974736359635,740,1599,4583,0.16146628845734234,0.3488981016801222,Shift to Democrats,1
4239,35.18518518518518,50.0,14.814814814814817,64.81481481481481,50.0,-29.629629629629626,0.0,29.629629629629626,149,186,345,0.4318840579710145,0.5391304347826087,Shift to Democrats,1
4242,24.629080118694365,36.53846153846153,11.909381419767168,75.37091988130564,63.46153846153846,-50.74183976261128,-26.923076923076927,23.81876283953435,181,306,1017,0.17797443461160276,0.3008849557522124,Shift to Democrats,1
4243,42.39019407558733,64.73551637279597,22.34532229720864,57.60980592441267,35.26448362720403,-15.219611848825338,29.47103274559194,44.69064459441728,1672,2070,3787,0.4415104304198574,0.5466068127805651,Shift to Democrats,1
4245,67.74193548387096,100.0,32.25806451612904,32.25806451612903,0.0,35.48387096774193,100.0,64.51612903225808,416,498,530,0.7849056603773585,0.939622641509434,Shift to Democrats,1
4250,47.768115942028984,65.19174041297934,17.423624470950358,52.231884057971016,34.80825958702065,-4.463768115942031,30.383480825958692,34.84724894190072,837,2297,4015,0.20846824408468245,0.5721046077210461,Shift to Democrats,1
4252,46.666666666666664,73.50427350427351,26.83760683760685,53.333333333333336,26.495726495726498,-6.666666666666671,47.00854700854701,53.67521367521368,571,711,1622,0.3520345252774353,0.43834771886559803,Shift to Democrats,1
4253,53.81165919282511,79.34782608695652,25.536166894131405,46.18834080717489,20.652173913043477,7.623318385650222,58.69565217391304,51.07233378826282,195,312,987,0.19756838905775076,0.3161094224924012,Shift to Democrats,1
4259,24.305555555555554,42.42424242424242,18.11868686868687,75.69444444444444,57.57575757575758,-51.388888888888886,-15.151515151515156,36.23737373737373,131,251,1416,0.0925141242937853,0.1772598870056497,Shift to Democrats,1
4261,48.26311899482631,73.21016166281755,24.947042667991248,51.736881005173686,26.78983833718245,-3.4737620103473787,46.42032332563511,49.89408533598249,1821,3384,5927,0.30723806310106294,0.5709465159439852,Shift to Democrats,1
4272,37.254901960784316,37.5,0.24509803921568363,62.745098039215684,62.5,-25.490196078431367,-25.0,0.49019607843136725,158,286,969,0.16305469556243551,0.2951496388028896,Shift to Democrats,1
4276,42.7027027027027,65.0429799426934,22.340277239990705,57.2972972972973,34.95702005730659,-14.594594594594597,30.085959885386814,44.68055447998141,1148,1891,4066,0.2823413674372848,0.46507624200688635,Shift to Democrats,1
4284,18.30065359477124,26.82926829268293,8.528614697911689,81.69934640522875,73.17073170731707,-63.39869281045751,-46.34146341463415,17.057229395823363,51,91,398,0.12814070351758794,0.228643216080402,Shift to Democrats,1
4285,53.95348837209303,70.9090909090909,16.95560253699788,46.04651162790698,29.09090909090909,7.906976744186046,41.81818181818181,33.91120507399577,1053,2047,3260,0.3230061349693252,0.6279141104294479,Shift to Democrats,1
4290,40.7088122605364,58.38926174496645,17.68044948443005,59.2911877394636,41.61073825503356,-18.582375478927204,16.778523489932887,35.36089896886009,2404,2898,5109,0.47054218046584456,0.5672342924251321,Shift to Democrats,1
4312,57.377049180327866,65.51724137931035,8.140192198982483,42.62295081967213,34.48275862068966,14.754098360655739,31.03448275862069,16.28038439796495,132,152,237,0.5569620253164557,0.6413502109704642,Shift to Democrats,1
4328,43.005181347150256,63.05732484076433,20.052143493614075,56.994818652849744,36.94267515923567,-13.989637305699489,26.11464968152866,40.10428698722815,2136,2776,4316,0.494902687673772,0.6431881371640408,Shift to Democrats,1
4338,42.89008455034589,59.12596401028277,16.235879459936882,57.10991544965411,40.87403598971722,-14.21983089930822,18.25192802056555,32.47175891987377,1424,2568,4741,0.3003585741404767,0.5416578780847923,Shift to Democrats,1
4340,26.244725738396625,49.843260188087775,23.59853444969115,73.75527426160338,50.15673981191222,-47.51054852320675,-0.31347962382444194,47.19706889938231,481,705,3716,0.12944025834230355,0.18972012917115177,Shift to Democrats,1
4344,36.70374115267948,54.14364640883977,17.439905256160294,63.29625884732053,45.85635359116022,-26.592517694641053,8.28729281767955,34.8798105123206,178,316,1770,0.10056497175141244,0.17853107344632768,Shift to Democrats,1
4350,59.15649278579356,80.0982800982801,20.94178731248654,40.84350721420644,19.901719901719904,18.31298557158712,60.1965601965602,41.88357462497308,295,494,1896,0.15559071729957805,0.26054852320675104,Shift to Democrats,1
4362,0.0,0,0.0,100.0,0,-100.0,0,100.0,7,10,17,0.4117647058823529,0.5882352941176471,No Change,0
4369,35.37009438648783,55.957767722473605,20.587673335985777,64.62990561351218,44.042232277526395,-29.25981122702435,11.91553544494721,41.17534667197156,1226,2042,5684,0.21569317382125264,0.35925404644616465,Shift to Democrats,1
4370,,0,,,0,,0,,0,0,0,,,Shift to Republicans,-1
4371,15.92128801431127,27.2552783109405,11.333990296629231,84.07871198568873,72.7447216890595,-68.15742397137745,-45.489443378119006,22.66798059325845,362,697,3321,0.10900331225534478,0.20987654320987653,Shift to Democrats,1
4373,29.464285714285715,42.30769230769231,12.843406593406591,70.53571428571429,57.692307692307686,-41.07142857142858,-15.38461538461538,25.686813186813197,83,117,411,0.20194647201946472,0.2846715328467153,Shift to Democrats,1
4374,44.22158548233047,65.98240469208211,21.760819209751645,55.778414517669525,34.01759530791789,-11.556829035339057,31.964809384164226,43.52163841950328,925,1670,3524,0.2624858115777526,0.4738933030646992,Shift to Democrats,1
4375,29.357798165137616,45.98290598290598,16.625107817768367,70.64220183486239,54.01709401709402,-41.284403669724774,-8.034188034188034,33.25021563553674,735,1419,4418,0.16636487098234495,0.32118605703938435,Shift to Democrats,1
4395,16.41337386018237,34.0,17.58662613981763,83.58662613981764,66.0,-67.17325227963526,-32.0,35.173252279635264,147,243,1240,0.11854838709677419,0.19596774193548386,Shift to Democrats,1
